id,Target
1,11.229821980862404
2,13.538912316077369
3,6.582862999177589
4,11.140606527992556
5,9.626494264074477
6,11.310148503798178
7,9.756024639474234
8,8.217748609217928
9,10.537553724876846
10,8.440916132673259
11,9.95708862359389
12,7.528596593897232
13,11.152927978142381
14,8.424143753639822
15,13.135199823507126
16,12.25363017658324
17,13.398576127103922
18,6.561833249107785
19,10.061020534572059
20,9.181922563891838
21,8.225805673394284
22,8.954915433897185
23,8.397759391977363
24,8.186632084703739
25,12.584946434698281
26,6.949730017697348
27,10.484268889335848
28,15.088005669222353
29,10.41334448803825
30,11.299569814869484
31,7.358378414406879
32,9.666953384920891
33,6.952088270254469
34,11.50308345510835
35,10.783247318296159
36,7.7673627317823515
37,9.466436077454217
38,8.46506473677586
39,10.663331706430675
40,9.220106478848333
41,10.471159216137792
42,8.73403919046425
43,8.49614429882991
44,17.153393925027384
45,6.38839727469723
46,9.94938341184476
47,7.883959882375087
48,9.532994303089252
49,10.973871906772914
50,8.125810981349048
51,10.46055778397031
52,9.926337237885743
53,12.13062193299766
54,10.79090725035853
55,9.155337430664522
56,9.887532574800584
57,11.840195626889747
58,9.809403585863505
59,10.759837523680243
60,6.824325612036061
61,10.994118666960734
62,13.788066578828886
63,6.656170994149276
64,14.293953296637127
65,12.313701503736961
66,8.534734161235201
67,8.703221492611164
68,8.456674003154024
69,10.417608671098417
70,8.43845030570187
71,8.46408295885729
72,10.77682787427326
73,7.598674156626588
74,8.220756940154267
75,10.212938082421765
76,6.775470003313718
77,13.885520644371734
78,9.143560369139905
79,9.416230131616091
80,8.048758469678969
81,11.208950656155903
82,10.682227975996337
83,10.676714549265547
84,6.7598099353526475
85,9.973108579073424
86,6.568543798568117
87,10.721222145806355
88,7.676639142635659
89,7.754998785049935
90,11.156180089292656
91,11.162349893746578
92,9.723915731742872
93,8.734778774358446
94,11.475291555195994
95,9.918198562077867
96,10.043045058607614
97,10.494943388262206
98,11.827577949907544
99,9.294410939899056
100,9.718906787282581
101,11.214296460098396
102,10.28966609459365
103,11.65576078191135
104,9.086076978362357
105,11.842601559797394
106,7.61943807312983
107,11.359444060052859
108,8.306961611199547
109,8.354328068860244
110,9.65026642101224
111,9.66353133012214
112,12.118132885928436
113,16.76535148732991
114,9.494319129713473
115,7.851166697026119
116,11.002494548815243
117,9.642387282445103
118,8.789716459164486
119,8.502762766987253
120,11.027825031783207
121,8.895752136057025
122,12.764143609930276
123,11.722574257659533
124,7.212113390727248
125,7.000686911047616
126,12.193392988974662
127,11.066764814427325
128,12.902536174517135
129,11.98173864934826
130,10.473473941825313
131,7.263689652032227
132,8.646852130092725
133,6.3585996294833524
134,9.037350652297942
135,11.12058947211835
136,14.607859528130533
137,8.356852883066956
138,8.678372514879602
139,7.454582861156128
140,9.462739943207474
141,10.079889236533774
142,7.223813487182088
143,11.69563558286368
144,10.433346900778872
145,9.6167450919012
146,10.737852602275542
147,12.047681247907956
148,10.90587756732386
149,4.971347196969594
150,10.010892107553207
151,10.040301595213245
152,6.908463474363775
153,6.046617089870577
154,12.559252916971582
155,9.462700828762685
156,7.132693350204207
157,9.450990855155172
158,11.355702100303748
159,8.810583346406172
160,9.186847439710862
161,12.947427104925726
162,6.6689072952863135
163,10.012116452884634
164,12.694709974768584
165,10.891389174665076
166,6.776184206229434
