id,Target
1,11.256046892978894
2,13.305095384220257
3,6.569162681040074
4,11.171155439803886
5,9.597426038016785
6,10.938132802983596
7,9.755115058427373
8,8.30342533577638
9,10.586898435217902
10,8.34589926569739
11,9.8079741800967
12,7.6074832053776005
13,11.03987741359581
14,8.598658259078418
15,12.844463471245236
16,11.915712941502145
17,12.950653940725715
18,6.578457054380547
19,10.095478116867753
20,9.041716793693558
21,8.2277708100669
22,8.831491576710178
23,8.337725332826938
24,8.209417082844496
25,12.206588130689944
26,7.019844948623483
27,10.512398299562003
28,14.58808114861628
29,10.436949637199103
30,11.101195695847233
31,7.478450228386948
32,9.732835427578381
33,7.003997462492261
34,11.462517415158135
35,10.651228775821195
36,7.827215230885821
37,9.345396289791672
38,8.600867883749137
39,10.398498280284114
40,9.261464125709853
41,10.47416519547474
42,8.784560607039484
43,8.641721428255547
44,16.538668001658124
45,6.510677941690773
46,9.927695543747546
47,8.183582784095057
48,9.807954471090344
49,10.84088569066773
50,8.160443220756576
51,10.33984843631933
52,9.889628448195172
53,11.892786496558255
54,10.63462942353724
55,9.17796167412779
56,9.8586882407374
57,11.780550429784729
58,9.656318343558528
59,10.859881352670877
60,6.871902571258948
61,11.230547190294837
62,13.598100013943503
63,6.744822986469298
64,13.888585331234426
65,12.208492314083102
66,8.515712091095185
67,8.7064384572031
68,8.582394221552546
69,10.27937313014599
70,8.482495182316525
71,8.420558061178331
72,10.773438560830803
73,7.652453161454883
74,8.329297616544881
75,10.401955643601156
76,6.799287956426103
77,13.732708268851837
78,9.412723838961924
79,9.4584066116606
80,7.921082964543246
81,11.158637472562734
82,10.704832630316073
83,10.518081018426864
84,6.814830731385414
85,9.933174062508233
86,6.688993165678814
87,10.841999826152659
88,7.698023249945983
89,7.78904768153957
90,11.122545824330654
91,11.095654969014495
92,9.86409660037605
93,8.612898049386564
94,11.433109926718341
95,9.761629421285493
96,9.995637355492793
97,10.59774991325688
98,11.761198362217865
99,9.216921391846437
100,9.664400064911508
101,10.959554117652482
102,10.242218494579024
103,11.771752384689632
104,9.408108415099342
105,11.880797753752905
106,7.852432409950226
107,11.404123808601051
108,8.333919364010015
109,8.63261281347409
110,9.918188540336374
111,9.616535344443545
112,11.851615047504488
113,16.13052452115454
114,9.413174318320756
115,7.889390175790886
116,10.91850430569958
117,9.773784542029613
118,8.961952070845264
119,8.599596175698434
120,11.066570070114668
121,8.874312989418188
122,12.55960705174928
123,11.503185557910054
124,7.286115032632658
125,7.118648538815602
126,11.911478988496466
127,11.011634955054957
128,12.68291751673018
129,12.105522726917025
130,10.174619478758753
131,7.328817816620271
132,8.692886647205853
133,6.419751179384916
134,9.075077255827356
135,11.193658256633135
136,14.3858926649543
137,8.504620548943663
138,8.763452923755821
139,7.533466442452536
140,9.59490537849805
141,10.010017604814127
142,7.24743708353806
143,11.52758174101033
144,10.48259323155495
145,9.675255981940094
146,10.861277950008084
147,11.968889628011476
148,10.879938930489114
149,4.965375881343003
150,10.080340832479163
151,10.067548094427602
152,7.023014763491074
153,6.114274106140893
154,12.292577686236802
155,9.34922534264637
156,7.168825941266155
157,9.695866343410392
158,11.494940791270901
159,8.984222540543524
160,9.204562726490774
161,12.711209227116845
162,6.746948753801883
163,10.049664021891322
164,12.60683384572747
165,10.968191885849107
166,6.848508380043798
167,6.946073847001822
